RedFighter,BlueFighter,AggressionScore,RedFinishingProb,BlueFinishingProb,RedStrikeGrapple,BlueStrikeGrapple,FightPace,SurvivabilityIndex,BettingEdgeIndex
Jennifer Maia,Viviane Araujo,0.06180346626358857,0.14215686274509803,0.19166666666666665,0.5925925925925926,0.6666666666666666,0.1,1,0.15034562211981572
Jonathan Martinez,Adrian Yanez,0.09112296101485616,0.3626373626373626,0.39999999999999997,0.1724137931034483,0.125,0.23422222222222222,0.7433333333333333,0.06775067750677505
Chris Gutierrez,Alatengheili,NA,NA,NA,NA,NA,0.1,1,0
Grant Dawson,King Green,NA,0.7045454545454546,0.16346153846153846,0.7142857142857143,0.21875,0.489,0.11,0
Karolina Kowalkiewicz,Diana Belbita,NA,NA,NA,NA,NA,0.1,1,0
Rafael Fiziev,Mateusz Gamrot,0.0678622935769945,0.41626794258373206,0.2159090909090909,0.08860759493670886,0.5882352941176471,0.23933333333333331,0.705,0.13223140495867775
Bryce Mitchell,Dan Ige,0.016302499371440946,0.24358974358974358,0.26666666666666666,0.7058823529411765,0.2222222222222222,0.1,1,0.34143049932523617
Marina Rodriguez,Michelle Waterson-Gomez,0.002025320389049882,0.25882352941176473,NA,0.2,NA,0.23066666666666663,0.77,0.5048309178743962
Kevin Holland,Jack Della Maddalena,0.47502081252106,0.35384615384615387,0.4361820199778025,0.42105263157894735,0.09348441926345609,0.1,1,0.022688598979013097
Tracy Cortez,Jasmine Jasudavicius,0.09112296101485616,0.17777777777777776,0.15,0.6363636363636364,0.44,0.1,1,0.06775067750677505
Israel Adesanya,Sean Strickland,6.772414961977023e-5,0.6143790849673203,0.13852813852813853,0,0.3333333333333333,0,1,0.650075414781297
Tai Tuivasa,Alexander Volkov,0.9870035834421468,0.3421750663129974,0.5428571428571428,0.0743801652892562,0.0728476821192053,0.20511111111111108,0.9616666666666667,0.36515896098686185
Manel Kape,Felipe dos Santos,4.0956716498605043e-4,0.7251700680272108,0.15,0,0.56,0.1,1,0.5875420875420875
Ciryl Gane,Serghei Spivac,0.02874849592653997,0.6565656565656566,NA,0,NA,0.2168888888888889,0.8733333333333333,0.27291886195995785
Manon Fiorot,Rose Namajunas,0.026084075146382935,0.26704089815557336,0.225,0.10543130990415335,0.5625,0.1,1,0.28564165141346337
Volkan Oezdemir,Bogdan Guskov,0.039165722796764356,0.5904761904761905,0.38596491228070173,0,0.1,0.42466666666666664,0.7533333333333333,0.22820037105751395
Max Holloway,Chan Sung Jung,6.144174602214718e-6,0.6121212121212121,0.11014492753623188,0,0.3888888888888889,0.14616666666666667,0.6922222222222222,0.7083333333333334
Anthony Smith,Ryan Spann,0.9168273035060777,0.44089147286821706,0.5961945031712473,0.4647887323943662,0.3465346534653465,0.1,1,0.08902691511387173
Giga Chikadze,Alex Caceres,0.009193705367288094,0.3254901960784314,0.2222222222222222,0.14666666666666667,0.5,0.1,1,0.39808974590016216
Erin Blanchfield,Taila Santos,0.044787703049786735,0.3222222222222222,0.16783216783216784,0.72,0.45454545454545453,0.1,1,0.20739348370927319
Aljamain Sterling,Sean O'Malley,0.009193705367288094,0.5705128205128205,0.28017718715393136,0.7971014492753623,0.14163090128755365,0.2553333333333333,0.585,0.39808974590016216
Zhang Weili,Amanda Lemos,0.003684239899435989,0.6845238095238095,0.26515151515151514,0.22448979591836735,0.2903225806451613,0,1,0.47038327526132406
Neil Magny,Ian Machado Garry,0.9998492896419403,0.10025062656641603,0.6818181818181819,0.47368421052631576,0.18181818181818182,0.1,1,0.625
Marlon Vera,Pedro Munhoz,0.044787703049786735,0.2833333333333333,0.14358974358974358,0.26666666666666666,0.46153846153846156,0.1,1,0.20739348370927319
Andrea Lee,Natalia Silva,NA,NA,NA,NA,NA,0.1,1,0
Vicente Luque,Rafael Dos Anjos,0.9168273035060777,0.4607843137254902,0.33333333333333337,0.32432432432432434,0.6190476190476191,0,1,0.08902691511387173
Khalil Rountree Jr.,Chris Daukaus,0.042289771842033794,NA,0.3626373626373626,NA,0.1724137931034483,0.44666666666666666,0.5333333333333333,0.21640648913376176
Cory Sandhagen,Rob Font,0.0011125360328603216,0.5202156334231807,0.16526610644257703,0.21568627450980393,0.2727272727272727,0,1,0.5416666666666667
Jessica Andrade,Tatiana Suarez,0.9987706013787226,0.20192307692307693,0.7087486157253599,0.3684210526315789,0.75,0.24644444444444447,0.6516666666666666,0.536309127248501
Dustin Jacoby,Kennedy Nzechukwu,0.9577102281579662,0.25181159420289856,0.43333333333333335,0.14728682170542637,0.18181818181818182,0.4726666666666667,0.2733333333333333,0.21640648913376176
Dustin Poirier,Justin Gaethje,0.06297335605699649,0.49696969696969695,0.3553113553113553,0.21212121212121213,0.10112359550561797,0.2533333333333333,0.6,0.14739229024943312
Jan Blachowicz,Alex Pereira,0.9002495108803148,NA,0.4249775381850854,NA,0.07621247113163972,0.1,1,0.045454545454545414
Derrick Lewis,Marcos Rogerio de Lima,0.9820137900379085,0.34615384615384615,0.6666666666666667,0.08256880733944955,0,0.489,0.11,0.33166248955722644
Michael Chiesa,Kevin Holland,0.9241418199787566,0.29914529914529914,0.5833333333333334,0.7741935483870968,0.21875,0.447,0.53,0.1093518060366156
Tom Aspinall,Marcin Tybura,1.2339457598623172e-4,0.889308176100629,0.21266968325791857,0,0.2558139534883721,0.4756666666666667,0.24333333333333335,0.6333333333333333
Paul Craig,Andre Muniz,0.9878715650157257,0.3055555555555555,0.6000000000000001,0.7586206896551724,0.7272727272727273,0.20444444444444443,0.9666666666666667,0.3725490196078431
Ketlen Vieira,Pannie Kianzad,0.05215356307841774,0.23717948717948717,0.12955465587044535,0.6666666666666666,0.4,0.1,1,0.182311222361285
Jack Della Maddalena,Bassil Hafez,3.716893710288947e-5,0.8146167557932265,0.17857142857142855,0,0.5365853658536586,0.1,1,0.6663932184850971
Norma Dumont,Chelsea Chandler,0.0678622935769945,0.19047619047619047,0.2685185185185185,0.5,0.2857142857142857,0.1,1,0.13223140495867775
Alexander Volkanovski,Yair Rodriguez,NA,NA,NA,NA,NA,0.10683333333333334,0.9544444444444444,0
Brandon Moreno,Alexandre Pantoja,NA,NA,NA,NA,NA,0,1,0
Robert Whittaker,Dricus Du Plessis,NA,NA,NA,NA,NA,0.23488888888888887,0.7383333333333333,0
Jalin Turner,Dan Hooker,NA,NA,NA,NA,NA,0.1,1,0
Jimmy Crute,Alonzo Menifield,NA,NA,NA,NA,NA,0.2411111111111111,0.6916666666666667,0
Sean Strickland,Abus Magomedov,0.04833762871990521,0.32909379968203495,0.3833333333333333,0.1443850267379679,0.3157894736842105,0.2088888888888889,0.9333333333333333,0.19459179712770086
Damir Ismagulov,Grant Dawson,0.4650570548417855,0.17989417989417988,0.29924242424242425,0.1875,0.7246376811594203,0.1,1,0.032086541987532136
Yana Santos,Karol Rosa,NA,NA,NA,NA,NA,0.1,1,0
Alexandr Romanov,Blagoy Ivanov,NA,NA,NA,NA,NA,0.1,1,0
Josh Emmett,Ilia Topuria,0.9990889488055994,0.2124756335282651,0.7409948542024014,0.15309446254071662,0.5147058823529411,0,1,0.5520159283225485
Amanda Ribas,Maycee Barber,0.024602428402739435,0.27192982456140347,0.22943722943722944,0.6296296296296297,0.1836734693877551,0.21733333333333332,0.87,0.29353233830845765
Brendan Allen,Bruno Silva,0.015828313967089842,0.537037037037037,0.2815734989648033,0.746268656716418,0.12698412698412698,0.40700000000000003,0.93,0.3450854700854701
Neil Magny,Phil Rowe,0.040699053571466484,0.20833333333333331,0.3119047619047619,0.3888888888888889,0.4144144144144144,0.1,1,0.22251687560270006
Tabatha Ricci,Gillian Robertson,0.07871033717053523,0.21025641025641026,0.28741496598639454,0.6486486486486487,0.738255033557047,0.1,1,0.09906270200387846
Marvin Vettori,Jared Cannonier,0.09112296101485616,0.18333333333333335,0.2855691056910569,0.55,0.11877394636015326,0,1,0.0681345353675451
Arman Tsarukyan,Joaquim Silva,3.398267807946847e-9,0.7881136950904393,0.09728506787330317,0,0.3902439024390244,0.11583333333333334,0.8944444444444445,0.8054298642533937
Amanda Nunes,Irene Aldana,0.002352315570978148,0.6004709576138147,0.21978021978021978,0.25663716814159293,0.3333333333333333,0,1,0.49984467225846546
Charles Oliveira,Beneil Dariush,NA,0.21266968325791857,NA,0.2558139534883721,NA,0.4166666666666667,0.8333333333333334,0
Dan Ige,Nate Landwehr,0.007391541344281971,0.5052631578947369,0.21288515406162464,0.15,0.4411764705882353,0.1,1,0.4172297297297298
Miranda Maverick,Jasmine Jasudavicius,0.013519639645969637,0.29230769230769227,0.09109730848861283,0.6818181818181818,0.47619047619047616,0.1,1,0.36135648289166417
David Dvorak,Steve Erceg,0.004277925419704973,0.3522727272727273,NA,0.3269230769230769,NA,0.1,1,0.4601449275362319
Kai Kara-France,Amir Albazi,0.5349429451582145,0.26658163265306123,0.3833333333333333,0.20634920634920634,0.6842105263157895,0,1,0.032086541987532136
Alex Caceres,Daniel Pineda,0.03489140853173684,0.4105691056910569,0.32748538011695905,0.38271604938271603,0.7083333333333334,0.1,1,0.246031746031746
Tim Elliott,Victor Altamirano,0.039165722796764356,0.2205128205128205,0.22023809523809523,0.717948717948718,0.5757575757575758,0.1,1,0.22853243130971457
Mackenzie Dern,Angela Hill,0.04833762871990521,0.44761904761904764,0.13651315789473684,0.9302325581395349,0.21518987341772153,0,1,0.19459179712770086
Jairzinho Rozenstruik,Jailton Almeida,0.9998766054240137,0.19999999999999998,0.8152254249815225,0.14705882352941177,1,0.42566666666666664,0.7433333333333333,0.6319839411174306
Anthony Smith,Johnny Walker,0.5349429451582145,0.4304029304029304,0.4798534798534798,0.43243243243243246,0.14414414414414414,0.1,1,0.032086541987532136
Daniel Rodriguez,Ian Machado Garry,0.9957220745802952,0.18382352941176472,0.37662337662337664,0.30434782608695654,0.2,0.441,0.59,0.4601449275362319
Aljamain Sterling,Henry Cejudo,0.09975048911968513,0.2909090909090909,0.2847222222222222,0.7142857142857143,0.1891891891891892,0,1,0.045454545454545414
Belal Muhammad,Gilbert Burns,0.9426758241011313,0.22527472527472528,0.375,0.2972972972972973,0.4318181818181818,0,1,0.164578111946533
Jessica Andrade,Yan Xiaonan,NA,0.39596273291925466,NA,0.43902439024390244,NA,0.4533333333333333,0.4666666666666667,0
Movsar Evloev,Diego Lopes,6.17606095414305e-8,0.537037037037037,0.13095238095238093,0.2537313432835821,0.6451612903225806,0.1,1,0.777511961722488
Drew Dober,Matt Frevola,0.015828313967089842,0.6015503875968993,0.23809523809523808,0,0.3870967741935484,0.41733333333333333,0.8266666666666667,0.3450854700854701
Marina Rodriguez,Virna Jandiroba,0.09796880429755393,0.21891685736079328,0.24768518518518517,0.1760299625468165,0.7731958762886598,0.1,1,0.05040504050405037
Song Yadong,Ricky Simon,0.9346246665744273,NA,0.30877192982456136,NA,0.5803571428571429,0.025555555555555554,0.8466666666666667,0.13971348397577898
Sergei Pavlovich,Curtis Blaydes,0.9198270878271877,0.4498299319727891,0.5314685314685315,0.05930470347648262,0.09090909090909091,0.43733333333333335,0.6266666666666667,0.09726740403383222
Brad Tavares,Bruno Silva,0.04833762871990521,0.3214285714285714,0.34967320261437906,0.22535211267605634,0.12371134020618557,0.42833333333333334,0.7166666666666667,0.19459179712770086
Karol Rosa,Norma Dumont,0.5349429451582145,0.21666666666666667,0.15,0.37142857142857144,0.56,0.1,1,0.032086541987532136
Max Holloway,Arnold Allen,0.040699053571466484,0.32582582582582575,0.2490842490842491,0.13705583756345177,0.36666666666666664,0,1,0.22251687560270006
Edson Barboza,Billy Quarantillo,0.9608342772032357,0.25442834138486314,0.4117647058823529,0.12162162162162163,0.24242424242424243,0.44766666666666666,0.5233333333333333,0.22853243130971457
Dustin Jacoby,Azamat Murzakanov,0.04833762871990521,0.34967320261437906,0.31891025641025644,0.12371134020618557,0.16201117318435754,0.1,1,0.19459179712770086
Pedro Munhoz,Chris Gutierrez,0.9793667027730938,0.18859649122807015,0.28104575163398693,0.4358974358974359,0.1794871794871795,0.1,1,0.31510051425899943
Brandon Royval,Matheus Nicolau,0.973403006423134,0.2875457875457875,0.3869047619047619,0.6934306569343066,0.4523809523809524,0.457,0.43,0.28337428337428333
Alex Pereira,Israel Adesanya,NA,NA,NA,NA,NA,0.20866666666666667,0.935,0
Gilbert Burns,Jorge Masvidal,3.0344703002891917e-4,0.52564102564102555,0.18325791855203621,0.6774193548387096,0.14285714285714285,0.1,1,0.600790513833992
Rob Font,Adrian Yanez,0.9793667027730938,0.1875,0.4471153846153846,0.3181818181818182,0.0963855421686747,0.441,0.59,0.31510051425899943
Chris Curtis,Kelvin Gastelum,0.9168273035060777,0.24537037037037038,0.20168067226890757,0.12751677852348994,0.2727272727272727,0.1,1,0.08902691511387173
Michelle Waterson-Gomez,Luana Pinheiro,0.9468488636019362,0.16776315789473684,0.24285714285714285,0.6382978723404256,0.6,0.1,1,0.17834051724137934
Cynthia Calvillo,Loopy Godinez,0.9905289564180538,0.14354066985645933,0.24812030075187969,0.6428571428571429,0.5862068965517241,0.1,1,0.3957292139936393
Marlon Vera,Cory Sandhagen,0.9255320548339719,0.32908163265306123,0.23717948717948717,0.3577981651376147,0.3333333333333333,0,1,0.11330822347771508
Holly Holm,Yana Santos,0.011543752483922289,0.2517006802721088,0.16993464052287582,0.16317991631799164,0.3333333333333333,0.1,1,0.3768115942028986
Andrea Lee,Maycee Barber,0.9926084586557181,0.15476190476190477,0.25874125874125875,0.4583333333333333,0.2727272727272727,0.1,1,0.4172297297297298
Leon Edwards,Kamaru Usman,0.9890130573694068,0.22549019607843135,0.34444444444444444,0.23809523809523808,0.1566265060240964,0,1,0.3822760750772155
Justin Gaethje,Rafael Fiziev,0.9895432937680818,0.2657004830917874,0.48741418764302064,0.13725490196078433,0.06735751295336788,0.1,1,0.3864168618266979
Jennifer Maia,Casey O'Neill,0.9670736052018638,0.13942307692307693,0.24812030075187969,0.5555555555555556,0.41379310344827586,0.1,1,0.2541865365420872
Marvin Vettori,Roman Dolidze,0.010456706231918071,0.2426470588235294,0.26050420168067223,0.5172413793103449,0.4444444444444444,0.1,1,0.3864168618266979
Jack Shore,Makwan Amirkhani,5.5448524722794907e-5,0.595393307257714,0.19047619047619047,0.4020618556701031,0.7692307692307693,0.20733333333333331,0.945,0.6561771561771562
Muhammad Mokaev,Jafel Filho,5.57390058585609e-7,0.6083916083916083,0.1213235294117647,0.8208955223880597,0.5161290322580645,0.10466666666666666,0.9688888888888889,0.7498093058733791
Petr Yan,Merab Dvalishvili,0.009471043581946108,0.3651315789473684,0.13574660633484165,0.10891089108910891,0.42857142857142855,0,1,0.3957292139936393
Alexander Volkov,Alexandr Romanov,0.9370266439430035,0.2965340179717587,0.48642533936651583,0.14691943127962084,0.6363636363636364,0.45466666666666666,0.4533333333333333,0.1470673635307782
Nikita Krylov,Ryan Spann,0.043107254941086116,0.5409356725146199,0.39596273291925466,0.48148148148148145,0.43902439024390244,0.42733333333333334,0.7266666666666667,0.2136425311459232
Tyson Nam,Bruno Silva,0.9651085914682631,0.2590579710144928,NA,0.13533834586466165,NA,0.24822222222222218,0.6383333333333333,0.246031746031746
Jon Jones,Ciryl Gane,0.05215356307841774,0.4145299145299145,0.24107142857142858,0.45454545454545453,0.23469387755102042,0.45866666666666667,0.41333333333333333,0.182311222361285
Valentina Shevchenko,Alexa Grasso,2.7535691114583473e-5,0.6092533211177278,0.09259259259259259,0.41935483870967744,0.3953488372093023,0.04346666666666668,0.9783333333333334,0.6753246753246753
Geoff Neal,Shavkat Rakhmonov,0.9998766054240137,0.1397459165154265,0.6674082313681868,0.2328767123287671,0.525,0.10716666666666666,0.9522222222222222,0.6333333333333333
Mateusz Gamrot,Jalin Turner,NA,0.4625779625779625,0.266347687400319,0.6086956521739131,0.3197278911564626,0.1,1,0
Derek Brunson,Dricus Du Plessis,0.9878715650157257,0.1984126984126984,0.611111111111111,0.2608695652173913,0.2,0.20022222222222222,0.9983333333333333,0.3725490196078431
Viviane Araujo,Amanda Ribas,0.9168273035060777,0.23333333333333334,0.22023809523809523,0.2631578947368421,0.5757575757575758,0.1,1,0.08902691511387173
Andre Muniz,Brendan Allen,0.021881270936130476,0.6545454545454545,0.22875816993464052,0.7692307692307693,0.5161290322580645,0.10583333333333333,0.9611111111111111,0.30849478390461993
Jessica Andrade,Erin Blanchfield,0.09975048911968513,0.5277777777777778,0.3555555555555555,0.14893617021276595,0.65,0.2451111111111111,0.6616666666666666,0.045454545454545414
Lina Lansberg,Mayra Bueno Silva,0.9998492896419403,0.09444444444444444,NA,0.2857142857142857,NA,0.2033333333333333,0.975,0.62642684192321
Islam Makhachev,Alexander Volkanovski,0.0012923497762873384,0.6166666666666667,0.1437246963562753,0.7407407407407407,0.2537313432835821,0,1,0.5349462365591398
Yair Rodriguez,Josh Emmett,0.03389516415917814,0.3626373626373626,0.2657004830917874,0.1724137931034483,0.13725490196078433,0.20911111111111108,0.9316666666666666,0.2507002801120447
Derrick Lewis,Serghei Spivac,0.9963157601005641,0.2777777777777778,0.7666666666666666,0.07894736842105263,0.26666666666666666,0.43833333333333335,0.6166666666666667,0.471396278908016
Marcin Tybura,Blagoy Ivanov,0.06297335605699649,0.26515151515151514,0.24358974358974358,0.2903225806451613,0.29411764705882354,0.1,1,0.14739229024943312
Glover Teixeira,Jamahal Hill,0.9370266439430035,0.42857142857142855,0.5622710622710623,0.7058823529411765,0,0,1,0.14739229024943312
Deiveson Figueiredo,Brandon Moreno,NA,NA,NA,NA,NA,0.1,1,0
Gilbert Burns,Neil Magny,1.507103580597574e-4,0.6512605042016807,0.11538461538461539,0.5714285714285714,0.32432432432432434,0.415,0.85,0.62642684192321
Lauren Murphy,Jessica Andrade,0.9998492896419403,0.11538461538461539,0.616600790513834,0.32432432432432434,0.22413793103448276,0.1,1,0.62642684192321
Paul Craig,Johnny Walker,0.9706877692486436,0.3666666666666667,0.6513911620294599,0.7659574468085106,0,0.45466666666666666,0.4533333333333333,0.27055702917771896
Shamil Abdurakhimov,Jailton Almeida,0.999999931743971,0.11781609195402298,0.9797843665768196,0.28205128205128205,1,0.22755555555555554,0.7933333333333333,0.7779444861215303
Josiane Nunes,Zarah Fairn,6.772414961977023e-5,0.674468085106383,0.12539184952978055,0,0.2631578947368421,0.1,1,0.6514423076923077
Sean Strickland,Nassourdine Imavov,0.9241418199787566,0.31666666666666665,0.4369747899159664,0.17647058823529413,0.2857142857142857,0,1,0.1093518060366156
Dan Ige,Damon Jackson,0.07585818002124355,0.3626373626373626,0.23717948717948717,0.1724137931034483,0.6666666666666666,0.21044444444444443,0.9216666666666666,0.1093518060366156
Ketlen Vieira,Raquel Pennington,0.057324175898868755,0.20833333333333331,0.16666666666666669,0.6111111111111112,0.6086956521739131,0.1,1,0.16521739130434787
Umar Nurmagomedov,Raoni Barcelos,2.5109990926928157e-8,0.3833333333333333,0.09330628803245436,0.6842105263157895,0.36363636363636365,0.4066666666666667,0.9333333333333333,0.7880434782608695
Jared Cannonier,Sean Strickland,0.47502081252106,0.3857142857142857,0.2833333333333333,0.21739130434782608,0.26666666666666666,0,1,0.022688598979013097
Arman Tsarukyan,Damir Ismagulov,0.024127021417669196,0.33986928104575165,0.14336917562724014,0.3181818181818182,0.21052631578947367,0.1,1,0.2962962962962963
Amir Albazi,Alessandro Costa,4.7581761883833595e-4,0.7212121212121212,0.15000000000000002,0.6962025316455697,0.32142857142857145,0.12783333333333333,0.8144444444444444,0.5822510822510822
